sender,message
naor, הוא דחה לשלישי
naor, ימסריח!
naor, אני אוכל
naor, מה אתה דפוק!!!!!!
naor, למה?!!?!
naor, סטטיסטיקה ואז מעבדה?
naor," אני עולה על הרכבת ב 9, ב 10 אני בב״ש"
naor, מתי אתה בא?
naor, אוקי
naor, חזרתם?
naor, אני שמח
naor, נלך למעבדה היום? או אין לך כח
naor, רק את עבודה 1 בסטטיסטיקה נעשה
naor, את השנייה אנחנו לא יודעים עדיין
naor, יש זמן
naor, עכשיו יורד
naor, הגענו
naor, המבחן מבוטל
naor, בני שרמוטות
naor, ניסינו להתקשר למספר טלפון שיש לנו בדף לא ענו
naor, נתקשר בראשון גם
naor, אמרה אין משרות
naor, הם אמרו שהם שלחו מיילים
naor, אנחנו לא קיבלנו
naor, חרא!
naor, אוקריאנה הפסידה
naor, אבל אני לקחנו לקחנו ווינר
naor, ואוהד
naor, שמנו גם 3-0 גרמניה
naor, אתמול
naor, עכשיו הוא בבית
naor, חחחחח
naor, נראלך
naor, אם אני יכול
naor, חחח מניאק
naor, קורן
naor, אני לא יכול לבוא לניסוי ביום שלישי
naor, יש לי בדיקה פרונטלית בארכי
naor, איך מבטלים את זה???
naor, סבבה מחקתי
naor, אותה
naor, תודה*
naor, איפה אתה
naor, שמע משעמם לי
naor, איזה מעבדה אתה
naor, צדקנו עם ה not
naor, צדקנו
naor, רק תזכור לתקן בשאלה עם הטבלה
naor, כמו שאמרתי לך
naor, תיקנתי את השאלה עם ה hamming
naor, ועשיתי את שאלה 10
naor, Hamming השאלה הייתה אם נוסיף 2 מילים אז מה יהיה המרחק המקסימלי
naor, ואתה תמיד תרצה את המינימום המקסימלי
naor, כמה שזה יותר גדול ככה יותר טוב
naor, והמקסימום הוא 3
naor, והסעיף האחרון לא נכון
naor, שולח לך
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, 😘
naor, היום בערב
naor, כן
naor, בנוהל
naor, ברור
naor, גם שלי הלך
naor, הבלם
naor, איזה גול מפחיד!!!!!!!!
naor, קורן!
naor, שאלה 10 סעיף 1 תבדוק בעצמך
naor, כי זה יכול להיות משתנה נראלי
naor, תבדוק שיוצא לנו אותו דבר
naor, אתה חוזר מחר?
naor, סבבה
naor, איפה אתה
naor, כן
naor, קורן גם אתה קיבלת 0 בארכי?
naor, קורן
naor, איפה אתה??????
naor, אתה לא בא?!?!
naor, למה חזרת הביתה
naor, וואו אחי
naor, מצטער
naor, שתרגיש טוב
naor, מה אתה צוחק אידיוט
naor, חחחח
naor, סעיף 2 זה ב
naor, ובדף השני 6 גישות
naor, סבבה
naor, עכשיו קמתי אני לא מאמין
naor, סאמק
naor, <‎image omitted>
naor, <‎image omitted>
naor, ולא הלכנו מהר והתחלתי כשיצאנו מהמעונות
naor, לדירה
naor, אמרתי לך זריז
naor, <‎image omitted>
naor, תראה מה קפץ לי בווינט!!
naor, 300 יורו
naor, נבדוק
naor, מעונות ד
naor, עוד מעט מגיע
naor, הלכנו לאלמוג
naor, מה?
naor, סבבה
naor, כולל הכל?
naor, אה חשבתי כולל טיסה ומלון
naor, רק כרטיס למשחק 550 יורו?
naor, יקר פיצוצים
naor, אלפיים רק המשחק אחי
naor, מתי זה
naor, אתה מעדיף את זה על סלובקיה?
naor, נראלי סלובקיה יותר חוויה
naor, וגם ארוך יותר
naor, משחק זה מותרות
naor, שחייבים לעשות מתישהו
naor, עצירה
naor, טוב זורם
naor, חוץ מהטיול קורן
naor, צריך לדבר על שנה הבאה
naor, אבל אתה חייב ללכת לקראתנו קצת
naor, אל תהיה מקובע כפרה עליך
naor, לא רוצים להתפרק בגלל עקרונות ובגלל דירה
naor, התחלנו ביחד נסיים ביחד
naor, רצינו חיפשנו
naor, אפילו הלכנו לראות את הדירות בעצמנו
naor, אבל זה חרא קורן
naor, אני אמרתי לאוהד כשהוא שלח לי את הסרטון שזה נראה טוב
naor, ושזה גדול
naor, אז הוא אמר לי לך תראה
naor, אבל לא ראית!
naor, תראה ואז תגיד
naor, תבוא איתנו
naor, ותבין שזה משו אחר אחי
naor, בהרבה יותר טוב מהמעונות
naor," מרווח, ביתי"
naor, אתה מעדיף להשאר לבד במעונות?
naor, למה שינית את הדעה שלך שלפני חודש אמרנו שהולכים על זה ופתאום אתה מתהפך
naor," כשאמרנו לך אנחנו מחפשים, תבוא תראה איתנו"
naor, ואמרת לנו תחפשו ואם תמצאו משו זול
naor, אתה זורם
naor, וחיפשנו רק דירות בתנאים שלך
naor, אתה רואה רק את החסרונות שבדירה
naor," אני מבקש ממך אחי אל תהיה מושפע מההורים שלך , שהם לא יהיו אלה שיחליטו בשבילך"
naor, כי בנתיים זה נראה כאילו הם ממש נעולים על זה תהיה במעונות
naor, ולא רוצים לשמוע על דירה
naor," הקטע זה ששנינו, גם אני וגם אוהד *לא* נעזוב לדירה ונשאיר אותך לבד ,את זה אתה יודע טוב מאוד. "
naor, יש ציונים בסטטיסטיקה
naor, קיבלתי 77 אחרי פקטור
naor, <‎image omitted>
naor, כנראה הבאת להם את המספר שלי או משו
naor, בטעות
naor, זה לא הגיוני אבל
naor, אתה אפילו לא זוכר אותו בעל פה
naor, חחח
naor, חחח
naor, בקטנה
naor, תכוון ל 80+
naor, 93 בערך
naor, אם אני מוציא איזה 80 בניתוץ
naor, ממוצע סמסטר 90
naor, כן סבבה
naor, סבבה כאילו בקטע טוב מאוד
naor, אתה רוצה שאני יתחיל להתלהב
naor, כמו שאני באמת מרגיש?
naor, בדיוק
naor, חחחחחח
naor, עובד!
naor, אשב
naor, בזמן העבודה
naor, חייבים לטוס לשם!
naor, מתי אתה חוזר הביתה?
naor, סבבה
naor, אה אתה לומד מהבית?
naor, חחחחח
naor, כן
naor, נופלים על שטויות
naor, גם במבחן נפלתי רק על מילולי
naor, על להסביר אם משו מוגדר היטב
naor, וחרטה כזה
naor, מישהו קיבל 105 תראה גם את שלו
naor, אשלח לך גם את שלי
naor, הן
naor, כן*
naor, כן
naor, איזה גבר הוא חחח
naor, אני רוצה בנושא של אבטחה ותקשורת
naor, דברים כאלה
naor, נשמע מעניין
naor, יש לך גם סטטיסטיקה נכון?
naor, למה יצאת מהחייבים לסגור טיסה?
naor, תסגור איתנו טיסה
naor, מה אתה עכשיו כאילו לא מדבר איתנו?
naor, נו אז למה יצאת
naor, בקושי דיברנו שם על הדירה
naor, רק שאלנו אותך וזהו
naor, סבבה לא שואלים יותר
naor, אתה לא רוצה לטוס איתנו?
naor, למה?
naor, טוב אחי
naor, בהצלחה מחר אחויה
naor, תגיד אתה מסתלבט מהה אתה יוצא מהקבוצה
naor, מה עלינו לך על העצבים
naor, כי אתה מנסה לארגן בר ואך אחד לא רוצה
naor, אתה נורמלי?
naor, בגלל הדירה?
naor, אבל אתה זה שבחרת לפרק את החבילה
naor, נו אז אתה רוצה שנעשה מה שאתה רוצה?
naor," זה לא נקרא חברות, זה נקרא ללכת אחריך"
naor, כי אם הוא לא היה מדבר על הדירה אז לא הייתי בכלל מנסה
naor, אבל אני מעדיף דירה אם כולכם תבואו איתי
naor, אבל מצד אחד אני דופק אותך
naor, מצד שני אותו
naor, וזה הדבר היחיד שהאכיל אותי סרטים
naor, הוא כן אחי
naor, ברור שכן
naor, הוא בכלל לא נרשם למעונות
naor, אמרתי לו בוא נרשם למעונות לדירה של 3
naor, ונראה אם נקבל
naor, אם לא נקבל נחפש
naor, הוא אמר שהוא לא מוכן לגור בדירה קטנה
naor, אחי אני באמצע
naor, בניכם
naor, אתה מקובע לכאן והוא לשם
naor, ושניכם חברים טובים שלי
naor, מה אתה רוצה שאני יעשה
naor, נתפצל שלושתינו לגמרי?
naor, לא אחי
naor, זה לא העיקר שיש לנו אחד את השני
naor, ברור שאנחנו רוצים שתהיה איתנו
naor, אני רוצה דברים שנראים טוב
naor, הוא מוכן להתפשר
naor, ואני לא מוכן
naor, אנחנו הולכים לפי מה שמוצא חן לשנינו
naor, וואלה אחי לא יהיה כיף כי לא תהיה
naor, ואתה לא מוכן לעבור דירה בשביל זה?
naor, ואם נהיה ביחד יהיה לנו הכל
naor, מה שיש לנו במעונות ויותר
naor, נכון אחי
naor, אבל אתה צריך לחשוב גם על אוהד
naor, הוא לא רוצה להידפק שוב לבד אחי
naor, אתה רוצה מעונות ד׳?
naor, קצת רחוק אבל דירות טובות יותר
naor, נכון
naor, לא משנה מה אנחנו ביחד
naor, אבל לא בטוח שנקבל את זה
naor, כי זה הכל יכול להיות עם המעונות
naor, זה הסיכון
naor, לאן נלך?
naor, אתה רוצה מעונות ד׳?
naor, רציני?!?!?!?!??
naor, אני אוהב אותך
naor, חחחחח
naor, דקה אצלך
naor," אם באלך, אנחנו בודקים מנ לעשות"
naor, כנראה יוצאים לבר
naor, או משו
naor, זריז
naor, כן אי אפשר לעלות בשלום
naor, תעלה עליה אחת אחרי
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, תגיד ליוסי עד העצם
naor, אבן גבירול
naor, ישמן חחח
naor, עדיין גמור?
naor, איפה אתה
naor, יש לי ברורה?
naor, ברירה*
naor, לא
naor, שנייה חושב
naor, כי בעייתי עם השלום
naor, כן אבל אין איך להגיע לשם
naor, לכם כאילן
naor, כאשר תעלו בשלום אין ישר
naor, אין
naor, רק שמאלה וימינה
naor, טוב אז מה לעשות?
naor, אני יכול אולי להגיע לירידה הבאה באיילון
naor, רק תגיד לי מתי
naor, כדי שאדע מצי לצאת
naor, לוקח לי איזה 10 דקות להגיע לשם
naor, ב 6?
naor, סבבה
naor, אחד אחרי דרך השלום
naor, מחלף לה גוורדיה
naor, אם הבעלים לא מכניס היא תכניס?
naor, שנייה אבדוק
naor, מה אתה צריך c++?
naor," שלחתי לה הודעה, נחכה שתענה"
naor, מעכשיו?
naor, אתה לא צריך
naor, זה שטויות
naor, זה חלק הראשון והקל בקורס
naor, כל החלק של הזכרון
naor, כן נו
naor, כמו c
naor, יותר מובן
naor, היא שואלת אם יש בנות
naor, כמה בנים?
naor, בנות נכנסות עם 96
naor, היא אומרת בעייתי
naor, אל תסמוך עליה
naor, מלא מקומות
naor, היא אולי יוצאת לשם היום
naor, היא תגיד לי
naor, אולי
naor, היא אמרה אם היא תלך היא תנסה לשכנע אותו
naor, שואל
naor, טוב
naor, מחיר יקר
naor, לר יוגע לאן
naor, אנחנו כנראה הולכים לקו
naor, אולי סוגרים בקבוק
naor, לא בטוח
naor, למה אוף
naor, חחחחח
naor, חחחחח מניאק
naor, אתה משועמם
naor, מה התחלת ללמוד
naor, תלמד סתם אפ באלך
naor, לא כי זה קשה
naor, 590 שקל - 750 מ״ל
naor, כן
naor, סבבה
naor, בר מדבר עם היחצן
naor, הכל בסדר?
naor, קורן
naor, יש לך מספר של מישהו שיכולים לסגור דרכו בקבוקים בפורום?
naor, אנחנו רוצים ללכת חמישי ביומולדת שלי לסגור בקבוקי
naor, בקבוקים
naor, איך סוגרים שולחן
naor, הוא מכיר אנשים?
naor, סבבה
naor, שלח את המספר שלו
naor, גדול!
naor, <‎image omitted>
naor, תודה חיים שליייי אני אוהב אותך יותר מאח !!!!!!!!!
naor, ב30.9 זה קורה ..
naor, חוגגים החברים של ספטמבר ואוקטובר ביחד
naor, תבוא
naor, גם אוהד יבוא
naor, חחחח הנחה
naor, זה בר אחי
naor, ברוטשילד
naor, סגרנו את המקום
naor, שתייה חופשית
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, רציני אתה לא בא?
naor, איזה באזה
naor, באסה
naor, טוב אחי
naor, שלחתי לך
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, תיכף נעלה
naor, מנסים בנתיים לראות איך להעביר אובייקטים
naor, ??
naor, חשבתי נרדמת במקלחת
naor, אני לא במחשב
naor, שנייה
naor, עכשיו
naor, איך אוהד מגיע?
naor, סבבה
naor, כן
naor, תקנה חחח
naor, 2 דק שם
naor, הגענו
naor, ????
naor, כן
naor, בבית
naor, טוב
naor, דקה
naor, תענה
naor, שנייה שולח
naor, אה
naor, אז בוא אלי
naor, נצא ביחד
naor, מה?
naor, בדיוק יצאתי
naor, יקח לי זמן
naor, לילה טוב
naor, שעה? תן לי לאכול
naor, SQLite studio
naor, אתה במחשב?
naor, תתחבר
naor, תראה מה שלחתי לך במייל
naor, מופעל
naor, שלחתי לך אחד חדש
naor, שיש בו כפתור שרשום LOGOUT
naor, אבל בלי תמונה
naor, 👍
naor, כן
naor, אבל שפוך
naor, אני הולך לישון
naor, איזה להמשיך
naor, סבבה
naor, מוקדם
naor, סבבה
naor, תתקשר להעיר אותי
naor, אוכל!
naor, פששש
naor, בוא עכשיו
naor, יושב עם חברים
naor, לא נגעתי בה
naor, <‎image omitted>
naor, יומולדת לעמית
naor, חחחח
naor, תיכף בא
naor," בא אבל צריך ללכת עוד מעט, בוא נעשה שזה מציג את ההודעות לפחות"
naor, ההוספה והקריאה עובדים
naor, שנייה
naor, מעולה
naor, סבבה
naor, נסעתי לצימרים
naor, לקחתי את המחשב
naor, לא הצלחתי לתקן את הנוטיפיקיישן
naor, משפחה
naor, גררו אותי איתם
naor, עד מחק
naor, ר
naor, כנראה נצטרך שיהיה לנו מסך INTRO כזה לכמה שניות עם תמונה
naor, ואז יעבור למסך כניסה
naor, בשביל הקונייקשיין
naor, ססבה
naor, שעתיים ככה
naor, חי בסרט
naor, וכשאגיע הביתה קודם
naor, יושב עם חברים
naor, רואה את המשחק
naor, בני זונות
naor, יותר מזל משכל
naor, שאפו
naor, מה שנקרא יותר מזל משכל
naor, כל הכבוד
naor, סאמק
naor, עכשיו קמתי
naor, סבבה
naor, כמה דקות איתך
naor, תענה
naor, בבית
naor, אין מצב שאני יושב על האפליקציה
naor, ישבתי עד לפני חצי שעה
naor, אני מת
naor, עובד הנוטיפיקיישן
naor, 😘
naor, מחר מחר אחי
naor, בבוקר
naor, סבבה
naor, ישבתי על זה שעות אחי
naor, עד שזה עבד
naor, יצא לי הנשמה
naor, שחר התקשר אליהם וסגר איתם
naor, חרזי
naor, <‎Contact card omitted>
naor, לילה טוב אחי
naor, <‎video omitted>
naor, מי זה אנחנו
naor, לא אחי
naor, אני יגיע בערב
naor, אתה יכול לבוא לעזור לי?
naor, ני פה בחןץ
naor, עברה סבבה
naor, כלום
naor, ואתה?
naor, אני בא באוטו לבש
naor, סבבה
naor, עכשיו יוצא
naor, ואכלתי
naor, ???
naor, סבבה
naor, בבוקר עד 2 בצהריים
naor," מבחינת האוכל שמביאים מהבית , אוהד מביא אוכל (גם אם הוא לא טעים זה לא אשמתו) אני לא הבאתי כי ההורים שלי לא היו השבוע. "
naor, סבבה תגיד לו
naor, אתה בא היום?
naor, טוב אחי
naor," לא יודע, נראלי שכן"
naor, תבדוק
naor, לא יודע
naor, אין לנו הרשאות
naor, להשתמש ב sudo
naor, צריך להוריד רגיל
naor, מהאינטרנט
naor, יש לי תשובה לאוטומטים
naor, כתבתי אותה
naor, איפה אתה
naor, אתה מגיש אוטומטיים?
naor, צריך להגיש גם באתר
naor, אתה זוכר שיש כדורגל?
naor, יצאתי
naor, החדר של האנגלית
naor, החדר הראשון ממול
naor, מה מה
naor, אתה עולה במדרגות של בנין 97 זה החדר ממולך
naor, סבבה
naor, מתי נעשה יסודות???
naor, ראשון!!!!!
naor, מת העולם
naor, סיימנו קומפי
naor, צריך לעשות את זה
naor, מחר
naor, ובשבת
naor, כן
naor, אבל מתחילים מהשאלה הראשונה סעיף ג
naor, אני רוצה גם ללמוד מזה
naor, אני עוד חצי דעה בבית
naor, אעשה פיזיקה
naor, קורן
naor, תקשורת זה ל 12 בצהריים
naor, יום ראשון
naor, וגם יסודות
naor, אוטו לראשון הבא
naor, כןן
naor, בבוקר
naor, אני יקום
naor, אני עכשיו מנסה לסיים יסודות
naor, אתה חוזר הביתה לפני הכדורגל?
naor, אם כן תביא לי בגדים
naor, מכנס אדום
naor, חולצה לבנה של הפועל רמת גן
naor, והנעליים החדשות
naor, מה לא
naor, למה נראלך
naor, טוב.
naor, לא צריך שתביא לי כלום
naor, אני בדרךהביתה
naor, איפה אתה
naor, רגע אני פה
naor, 224
naor, לא 124
naor, הולך איתה לקומדי בר
naor, לא קיבלתי אישור במייל
naor, רק מספר אישור הזמנה
naor, תודה אחי
naor, היה סבבה רצח
naor, בדרך לדירה
naor, אין מקום
naor, הגשנו אוטומטים?
naor, הקודם
naor, שכחתי
naor, אני בא
naor, 👍👍
naor, מה?
naor, אה
naor, למה?
naor, מה יש
naor, מתי תשב?
naor, אתה לא עושה את זה לבד
naor, אני אשאר
naor, אתה בא היום?
naor, אוב
naor, פותר את 1 ג
naor, <‎image omitted>
naor, איזה מחלקות
naor, מחר 13
naor, שעות קבלה פנינה
naor, הקורנפלקס של אלופים
naor, זה עם קצת סוכר
naor, אומר לך הורידו את הסוכר
naor, <‎image omitted>
naor, חצי כפית למנה
naor, זה כלום
naor, <‎image omitted>
naor, <‎image omitted>
naor, לא את זה
naor, לא אוהב את זה
naor, <‎image omitted>
naor, יאללה בי
naor, איפה אתה?!
naor, כן ראיתי
naor, ויצאה עוד עבודה?!!!
naor, מה הוא טמבל?!!!
naor, כוס אמא שלו
naor, המתרגל
naor, שלנו
naor, הזין
naor, חחחחח
naor, מה?
naor, בצל שטויות
naor, ויאללה יבכיין
naor, תגיד תודה
naor, הדלקתי
naor, רבי עקיבא 48 על 48
naor, באלך פסטה בסטה?
naor, איזה כיף
naor, בדיוק
naor, 54
naor, כן נו
naor, אל תתווכח
naor, תחשב
naor, עם 0.19 בוחן
naor, ותראה
naor, כן נו 54.8
naor, אותו הדבר
naor, הלוואי
naor, אתה בא?
naor, איפה ראית
naor, אני חוזר לבש
naor, לא יוצא
naor, יואוו שכחצי
naor, 9-10?
naor, סבבה
naor, מגיע כמובן
naor, איפה אתה???
naor, כנראה
naor, סיימתי
naor, מה
naor, כמו שאמרתי
naor, תודה
naor, תודי
naor, תודי
naor, תודה
naor, Stop and wait
naor, ויש selective repeat ששולח כמה עם חלון
naor, לא
naor, תביא אותו לפני השיעור התקשרות
naor, נבדוק
naor, אתה לא בא בסוף?
naor, טוב
naor, 4
naor, פיזיקה
naor, 5 סליחה
naor, ישלי תרגול
naor, 5-6 פיזיקה 6-7 מצגת 7-8 שיטות
naor, צריך לבדוק תקשורת
naor, נעשה בערב
naor, ואני צריך לעבור על המצגת
naor, נעשה אוטומטים עכשיו
naor, אם אתה בא תביא את המחשב שלך
naor, נבדוק בכיתה
naor, את המצגת
naor, אין לי חיבור DVI נראלי
naor, רק hdmi
naor, בוא נבדוק לפני השיעור
naor, תבוא קצת לפני 11 ל34 נלך אחר כך ל 93
naor, סבבה
naor, יש שיעור
naor, לא יודע
naor, הוא התחיל
naor, חחחחח
naor, naor1234
naor, למה?
naor, איזה זין
naor, הגשת תקשורת??
naor, מגיש עכשיו
naor, הגשתי תקשורת
naor, חחחחחח
naor, אני יודע
naor, 18 אחוז
naor, וואלה לא יודע
naor, יודע שלמחשב יש
naor, בכיף
naor, הגשת יסודות?
naor, במה?
naor, אוט ושיטות?
naor, כן שמתי לב
naor, רשות
naor, אתה בבית?
naor, טוב
naor, הכל
naor, איפה אני אפגוש אותך?
naor, אני יצאתי לאוניברסיטה
naor, סבבב
naor, אל תשכח לסרוק את העבודה לפני שאתה מגיש
naor, מה?!!!!
naor, למה כוס אמק
naor, הגשת אוט?
naor, בסבמישן
naor, אתה בא לאוטו?
naor, קורן!
naor, איזה פדיחות!!
naor, <‎image omitted>
naor, <‎image omitted>
naor, קורןן
naor, תבדוק רגע אם המפתח שלי בדלת בחוץ
naor, !!
naor, ידעתי
naor, טוב תודה
naor, אפשר לחשוב
naor, מי יגנוב
naor, הבנתי
naor, אתה חייב לתקן את הקליטה אני מנסה להתקשר אליך 5 פעמים זה לא מתקשר סאמק חחחח
naor, אחלה דרך לסנן
naor, ביסודות?
naor, כלום
naor, תקשורת סיימתי
naor, אני סתם לומד
naor, מחכה שתגיע לסיים עם יסודות הזין הזה
naor, אוהד נרדם ב 9
naor, קומפי
naor, יום קשה?
naor, נראלך שאני אתלבש עכשיו חחח
naor, אני יודע
naor, מאיפה לי
naor, נראלך שאני יודע
naor, אני עושה את שאלה 1
naor, ושולח
naor, כבר קראתי
naor, אני יעשה את 1 ו 2
naor, תעשה את 3 ו 4
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor, <‎image omitted>
naor," 1,2,3,4,5"
naor, אם תצטרך עזרה בשאלה 4 כי היא לא כןלה כתובה תגיד לי
naor, בודק ושולח
naor, שלחתי עם הכל
naor, תגיש רק את ה src נראלי
naor, כן נראלי
naor, סבבה תודנ שלחתי
naor, אמרת תעשה את זה לא?
naor, 3 ו 4 עשינו כבר
naor, חמה שאני יגיד לך לעשות
naor, התכוונתי c d
naor, אבל זה לא משנה
naor, זה קל
naor, C זה יש באתר
naor, רק ב 3 לא סיימנו
naor, קוד? כתבת?
naor, שאלה 4
naor, <‎image omitted>
naor, <‎image omitted>
naor, 1 c
naor, אמרתי לך
naor, אתה ראית מה לא עשית איתי את העבודה?
naor, אבל פתרנו הכל כי אמרנו שסתם חבל לכתוב הכל
naor, אם משכתבים את זה למחשב
naor, לא מאשין
naor, מאשים
naor, לא האשמתי אותך עכשיו
naor, איזה 2?
naor, פתרנו הכל
naor, 3 יענו
naor, תרשום cuppling גבוה
naor, או משו כזה
naor, ושלפעמים האובייקט שמבקש בקשות לא מכיר את המממש
naor, על ידי כך שניתן שמות שונים לערכים שונים אז נוכל לבצע refactoring replace temp with query
naor, D. זה לממש את זה
naor, אני ינסה לעשות את זה ולשלוח לך
naor, e זה פשוט לעשות גם למשתנה השני ולהוציא למתודה אחת
naor, F
naor, G
naor," שלחתי לך zip עם תמונות של הקוד של סעיפים d,e,g בשאלה 4"
naor, 7.1 ו 7.2 זה אומר שזאת תמונה אחת פשוט גדולה
naor, כנ״ל גם 8.1 8.2
naor, יש לי טעות
naor, שלחתי לך שוב
naor, לכתוב?
naor, או לפתור?
naor, העלת zip
naor, קראת ל pdf pdf
naor, החלפתי
naor, אללה מכבי
naor, אין לי את הסמיילי
naor, חחחח
naor, קורן
naor, אין מקום בספריה
naor, התקשרתי אין להם מקום
naor, רק בבר
naor, סבבה חחח
naor, שעה?
naor, אוקי
naor, חחחחחחח
naor, קורן
naor, איפה אתה
naor, סבבה
naor, אנחנו לא בבית שלא תתקע
naor, לא
naor, תרגול חזרה
naor, 90/325
naor, חחחח תמסור לה דש
naor, חחחח
naor, פששש
naor, מלך הבר
naor, מפוצץ
naor, חחחח
naor, למי יש כח חחח
naor, אני הולך לישון מוקדם
naor, חחחחח
naor, אנחנו בנאפיס
naor, רוצה משו?
naor, 58 - כנפיים תוספת ושתייה
naor, עם פירה
naor, בראשון
naor, עכשיו אני נוסע לפשפשים
naor, אין לי איך
naor, אני בלי האוטו
naor, תהנה אחויה
naor, <‎image omitted>
naor, <‎image omitted>
naor, אנחנו חותכים הביתה אחי
naor, גמורים מעייפות חחחח
naor, שרה רשמה אותי למנשקי
naor, אני לא בבית
naor, אני יגיד לך ראשי פרקים
naor, יודע מה
naor, יש מצב זה במייל
naor, <‎image omitted>
naor, <‎image omitted>
naor, לא נתן לי לשלוח pdf
naor," תיגש מחר לתקשורת, יש הגבוה מבין השניים חחח"
naor, רק לאלה ששינו את הציון
naor, אבל תיגש בלי ללמוד?
naor, נכון
naor, תלך שלוש שעות בלי לחץ
naor, הכי כיף
naor, כן
naor, https
naor, שורה אחרונה
naor, אני יודע
naor, ראשון נעבוד עליה
naor, שטויות
naor, אל תשכח לשים את התעודת סטודנט שלי בחדר שלי
naor, שכחת?
naor, טוב
naor, מתי אתה בב״ש?
naor, טוב
naor, למה אתה לא בא?
naor, סיימת?
naor, 👍
naor, 90/240
naor, אתה בא?
naor, <‎Contact card omitted>
naor, תביא בבקשה את המטען של דביר מהחדר שלי כשאתה בא
naor, אל תשכח לבוא לספריה!!
naor, מלך
naor," נראלי שכן , תלוי אם יש רכבת אחרי המשחק"
naor," אין איך , רכבת ראשונה ב9"
naor, כן בטח
naor, נחייה ונראה
naor, איפה זה??
naor, חיים בסרט
naor, תרשום כאן
naor, הגשת כבר?
naor, ברוך השם
naor, הגשת אלגו?
naor, בתא ובאתר?
naor, מלך
naor, לא מכיר אחי
naor, תגיד לי איך שם
naor, תהנה
naor, חחחח מה שמות
naor, חחחח
naor, קורן
naor, ראשון בעייתי לי
naor, יש מצב מעבירים את זה לשני
naor, כי אני עובד בראשון
naor, אלא אם באלך לבוא אלי בראשון בערב עד שני בצהריים ככה
naor, נסיים עם זה בטוח
naor, או חמישי-שישי
naor, מה שיותר נח לך
naor, מה אתה מזיין
naor, אצרת לי אתה בא מטבריה
naor, למה
naor, טוב אז תבוא בראשון בערב
naor, כאילו 5
naor, טוב
naor, אתה מגיע היום?
naor, יש גם משחק טוב היום
naor, לך מצוץ
naor, רוצה לבוא ליציע של מכבי?
naor, חחחח
naor, לא נראלי חחח
naor, איפה אתה??
naor, יושב אצל חרזי
naor, עכשיו
naor, בפנים?
naor, איפה אתה???
naor, לומד?
naor, שיעור?
naor, מה אתה מסתלבט?
naor, למה למתי זה?
naor, אתה לא פה יום רביעי
naor, איך רביעי
naor, מה דבר יפה
naor, אתה אומר לי תעשה את זה בבית
naor, ואתה הולך
naor, תרשום לפחות
naor, קורן אני צריך שתסיים עד היום את החלק התאורטי באבטחה
naor, צריך להגיד אותו בתא
naor, 😘
naor, אחי ה attack שלנו עובד ב 2 שניות
naor, חחחח
naor, שאלה 2 סעיף ג׳ נראלי
naor, תבדוק בקובץ וורד שלך
naor, תראה
naor, מה יש?
naor, ערה
naor, אלגו זה עד ראשון 12
naor, חחחחחח
naor, גם לי אין
naor, או שנפצל גם את העבודה לבית
naor, כל אחד שאלה
naor, אני אומר נבוא במוצ״ש
naor, נתקתק את זה
naor, איפה אתה
naor, טוב
naor, תגיד ההגשה לא להיום בערב?
naor, רשום עד ה 05.05 00
naor, יואו איזה זין אחי
naor, ההגשה היתה לאתמול
naor, איזה זין!!!
naor, טעות שלי
naor, אתה מגיע היום כן?
naor, את 3 אסיים היום
naor, אתה עושה צחוק?
naor, איך נעשה מחר?
naor, זה ל 12
naor, מה זה?
naor, של. י?
naor, חחחח
naor, אה?
naor, הדף תשובות לא אצלך?
naor, הוא לא פה
naor, אה כן
naor, הבנתי
naor, תגיד מחר מוקדם
naor, תכתוב את 1
naor," זה בחדר שלך, 2 ו 3 פתורים"
naor, לא זוכר את השם של החברה שנייה בודק
naor, לא
naor, אקספריטקס
naor, אקספריטסט
naor, כשאתה נכנס בצד שמאל בשורה השנייה
naor, לוגו צהוב
naor, באלגו 1 קיבלנו 80
naor, למה לא אמרת כלום
naor, ב 3 קיבלנו 93
naor, עבודה 3
naor, לא בסטטיסטיקה
naor, אין 2
naor, קורס חוזר
naor, אתה בבית?
naor, לא משנה
naor, תודה
naor, סבבה
naor, תגיעו
naor, מארגן לכם כמה שיותר
naor, תגיד לי שאתה בחוץ
naor, אני אגיד את השם שלך
naor, תקרא רביב
naor, הוא מולך
naor, תגיד לו שאתה קורן
naor, אמרתי לו להכניס אותך
naor, הוא בא אליך
naor, שנייה
naor, אין לי איך לצאת
naor, טוב רגע
naor, אין לי איך לצאת לא נותנים לי
naor, אני מדבר איתו בוואטאספ
naor, חחח
naor, לא מהכניסה
naor, אמרתי לו להביא לך עוד חינמים
naor, הביא לך?
naor, הכל טוב אחי?
naor, פעם הבאה כולם חינמים
naor, פשוט. אוחר
naor, אני זזתי כפרה עליך
